instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_EQ|INE173U01015,539798,UMIYA,UMIYA TUBES LIMITED,6.2,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE316L01019,539799,BHARATWIRE,BHARAT WIRE ROPES LIMITED,286.05,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE043U01010,539800,CHDCHEM,CHD CHEMICALS LIMITED,6.9,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE483S01020,539807,INFIBEAM,INFIBEAM AVENUES LIMITED,31.65,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE204S01012,539814,LELAVOIR,LE LAVOIR LIMITED,253.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE967S01014,539819,MUDRA,MUDRA FINANCIAL SERVICES LTD,4.1,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE717C01025,537800,MANGIND,MANGALAM INDUSTRIAL FINANCE LT,4.25,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE866I08295,936478,105IIFL29,IFL1057229NCD,1515,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE119R01014,539834,BALGOPAL,BALGOPAL COMMERCIAL LIMITED,34.91,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE574R01028,539835,SUPERIOR,SUPERIOR FINLEASE LIMITED,1.19,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE912T01018,539837,RPEL,RAGHAV PRODUCTIVITY ENHANCERS,686.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE399S01010,539839,FRANKLIN,FRANKLIN LEASING AND FINANCE L,12.1,,,0.01,4000,EQUITY,,BSE_EQ
BSE_EQ|INE359U01028,539841,LANCER,LANCER CONTAINER LINES LIMITED,61.98,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE395U01014,539843,NINSYS,NINTEC SYSTEMS LIMITED,470.35,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE115S01010,539854,HALDER,HALDER VENTURE LIMITED,556.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE429F01012,539861,SKIL,SKIL INFRASTRUCTURE LIMITED,5.59,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE859C08111,974714,1060IFL25,IFL106027325PVT,50000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE594H01019,539871,THYROCARE,THYROCARE TECHNOLOGIES LIMITED,628,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE411U01027,539872,BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,303.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE616F01022,539875,RSDFIN,RSD FINANCE LIMITED,99.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE299U01018,539876,CROMPTON,CROMPTON GREAVES CONSUMER ELEC,392.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE417C01014,539883,PILANIINVS,PILANI INVESTMENT AND INDUSTRI,3893.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE671T01028,539884,DARSHANORNA,DARSHAN ORNA LIMITED,3.98,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE883N01014,539889,PARAGMILK,PARAG MILK FOODS LIMITED,177.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE631R01026,539894,MADHAVIPL,MADHAV INFRA PROJECTS LIMITED,10.98,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE631E01016,539895,SAGL,SHALIMAR AGENCIES LIMITED,42.63,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE831R08019,957441,91ABHF26,ABHFL9103726PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE833C01012,539910,KOCL,KOMEON COMMUNICATION LIMITED,1.75,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE730R01042,539911,SNIM,SVARNIM TRADE UDYOG LIMITED,19.02,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE522D07BA4,936492,MFLZC26,MFLZC5526NCD,1639,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE454M01024,539917,NAGAFERT,NAGARJUNA FERTILIZERS AND CHEM,10.29,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE440T01028,539921,SEIL,SHANTI EDUCATIONAL INITIATIVES,89.32,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE364S01014,539922,RGIL,ROTOGRAPHICS INDIA LIMITED,40.83,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE574A01016,507155,JAGAJITIND,JAGATJIT INDUSTRIES LTD,189.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE920T01011,539927,LIKHAMI,LIKHAMI CONSULTING LIMITED,140,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE774D07UV7,974725,825MMFSL28,MMFSL82529328PVT,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE858Q01019,539938,MIL,MEDICO INTERCONTINENTAL LIMITE,46.21,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE571U01010,539939,YASHCHEM,YASH CHEMEX LIMITED,55.18,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF109KC11V0,539945,NV20IETF,ICICI PRUDENTIAL NV20 ETF,14.04,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE217E01014,539946,BAZELINTER,BAZEL INTERNATIONAL LIMITED,44.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE919T01013,539947,JLL,JINDAL LEASEFIN LIMITED,48.15,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE524T01011,539956,TAALENT,TAAL ENTERPRISES LIMITED,2563.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE002S01010,539957,MGL,MAHANAGAR GAS LIMITED,1290.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE819S01025,539963,ZEAL,ZEAL AQUA LIMITED,10.22,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE615P01015,539978,QUESS,QUESS CORP LIMITED,613.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE731U01028,539979,DIGJAMLMTD,DIGJAM LIMITED,84.99,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF109KC10W0,539980,MIDSELIETF,ICICI PRUDENTIAL MIDCAP SELECT,16.11,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE184U01012,539982,ASYL,ADVANCE SYNTEX LIMITED,8.12,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE799B01017,539984,HUIL,HINDUSTHAN URBAN INFRASTRUCTUR,2357.8,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE120V01014,539985,TITAANIUM,TITAANIUM TEN ENTERPRISE LIMIT,30.25,,,0.01,4000,EQUITY,,BSE_EQ
BSE_EQ|INE073V01015,539986,COMSYN,COMMERCIAL SYN BAGS LIMITED,66.6,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE700F01024,539991,CFEL,CONFIDENCE FUTURISTIC ENERGETE,109.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE093R01011,539992,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMIT,62.77,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE331A07307,974735,790TRCL27,TRCL79029327PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE552U01010,539997,KPL,KWALITY PHARMACEUTICALS LIMITE,532.8,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE331A07281,974736,790TRCL27A,TRCL79029927PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE214T01019,540005,LTIM,LTIMINDTREE LIMITED,4841.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE595R01023,540006,EASTWEST,EAST WEST HOLDINGS LIMITED,5.67,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN1520220139,810897,762GJ29,762GUJSDJ29,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF209KB10E8,540008,BSLSENETFG,ADITYA BIRLA SUN LIFE MUTUAL F,74.09,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE621I01034,540023,COLORCHIPS,COLORCHIPS NEW MEDIA LIMITED,4.02,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE837H01020,540025,ADVENZYMES,ADVANCED ENZYME TECHNOLOGIES L,372.95,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE213U01019,540026,LAHL,LADAM AFFORTABLE HOUSING LIMIT,8.39,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE087P07311,974743,965AFS26,AFSL96529626PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE917M01012,540047,DBL,DILIP BUILDCON LIMITED,426.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE212I01016,540048,SPAL,SP APPARELS LIMITED,593.75,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08MK0,974744,770PFCL26,PFC77015926PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08MJ2,974745,777PFCL28,PFC77715428PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE977M01024,537839,PHOENIXTN,PHOENIX TOWNSHIP LTD,89.21,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE412U01025,540061,BIGBLOC,BIGBLOC CONSTRUCTION LIMITED,244,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE222U01010,540062,GOLDENCREST,GOLDEN CREST EDUCATION  SERVI,79,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE925Q01024,540063,ECS,ECS BIZTECH LIMITED,8.74,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE752P01024,540064,FRETAIL,FUTURE RETAIL LTD,2.1,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE976G01028,540065,RBLBANK,RBL BANK LIMITED,254.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE345U01019,540066,AMS,AMS POLYMERS LIMITED,25.77,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE516Q08414,974747,1125AML29,AML112531329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE615A01025,507300,RAVALSUGAR,THE RAVALGAON SUGAR FARM LIMIT,979.1,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE191V01015,540072,SHIVAEXPO,SHIVA GRANITO EXPORT LIMITED,14.2,,,0.01,10000,EQUITY,,BSE_EQ
BSE_EQ|INE153T01027,540073,BLS,BLS INTERNATIONAL SERVICES LTD,320.35,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE08Z607075,974961,965VFIPL25,VFPL9653725PVT,75000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE317V01016,540078,MITSU,MITSU CHEM PLAST LIMITED,149.4,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE537U01029,540079,SPRAYKING,SPRAYKING LIMITED,40.85,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE715T01031,540080,DHATRE,DHATRE UDYOG LIMITED,19.53,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860T01019,540081,SABEVENTS,SAB EVENTS  GOVERNANCE NOW ME,10.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE367U01013,540082,RSTL,RIDDHI STEEL AND TUBE LIMITED,49.47,,,0.01,3000,EQUITY,,BSE_EQ
BSE_EQ|INE871L01013,540083,TVVISION,TV VISION LIMITED,6.73,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0PEP15018,974751,867QN0326,QN86717826PTC,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE890S01018,540097,VISCO,VISCO TRADE ASSOCIATES LTD,312.05,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE864T01011,540108,TIAANC,TIAAN CONSUMER LIMITED,2.9,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE010V01017,540115,LTTS,LT TECHNOLOGY SERVICES LIMITE,4590.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE027E07964,936526,92LTF29,LTF9213329NCD,1000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE934S01014,540124,GNA,G N A AXLES LIMITED,409.7,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE583V01021,540125,RADHIKAJWE,RADHIKA JEWELTECH LIMITED,60.81,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE027E07972,936528,935LTF29,LTF93513329NCD,1050,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE400R01018,540132,SIIL,SABRIMALA INDUSTRIES INDIA LIM,13.65,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE726G01019,540133,ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANC,579.7,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE818R01011,540134,IISL,ISHAAN INFRASTRUCTURE AND SHEL,6.04,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE202R01026,540135,ARCFIN,ARC FINANCE LIMITED,0.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE495S01016,540136,HPL,HPL ELECTRIC  POWER LIMITED,422.2,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE027E07980,936530,884LTF29,LTF88413329NCD,1070,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE184B01012,540143,SAGARSOFT,SAGARSOFT INDIA LIMITED,214.4,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE746V01016,540144,DRA,DRA CONSULTANTS LIMITED,43.95,,,0.01,2500,EQUITY,,BSE_EQ
BSE_EQ|INE565V01010,540145,VALIANTORG,VALIANT ORGANICS LIMITED,401.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE427V01013,540146,ACML,ADITYA CONSUMER MARKETING LIMI,94,,,0.05,1000,EQUITY,,BSE_EQ
BSE_EQ|INE700V01021,540147,SHASHIJIT,SHASHIJIT INFRAPROJECTS LIMITE,6.79,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE564V01013,540148,BINDALEXPO,BINDAL EXPORTS LIMITED,21.57,,,0.01,8000,EQUITY,,BSE_EQ
BSE_EQ|INE942P01013,540151,DIKSAT,DIKSAT TRANSWORLD LIMITED,129.95,,,0.05,750,EQUITY,,BSE_EQ
BSE_EQ|INE913H01037,540153,ENDURANCE,ENDURANCE TECHNOLOGIES LIMITED,2198.05,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INF194KA1T91,540154,IDFSENSEXE,BANDHAN MUTUAL FUND,805.4,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN1520220212,810922,765GJ33,765GUJSDL33,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE905R01016,540159,PURPLE,PURPLE ENTERTAINMENT LIMITED,5.19,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE657H08027,974763,960DIAL30,DIAL960RESET RATE13430,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE268T01015,540168,SUPRAPFSL,SUPRA PACIFIC FINANCIAL SERVIC,30.13,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE090W07493,974764,LFLXIRR24,LFL2XIRR111024PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0C5901014,543319,AAPLUSTRAD,AA PLUS TRADELINK LIMITED,18.75,,,0.01,8000,EQUITY,,BSE_EQ
BSE_EQ|INE572E01012,540173,PNBHOUSING,PNB HOUSING FINANCE LIMITED,794.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE298B01010,540174,SOUTHERNIN,SOUTHERN INFOSYS LIMITED,18,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE964R01013,540175,REGENCY,REGENCY FINCORP LIMITED,13.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE711A01022,507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD,221.8,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE200M01021,540180,VBL,VARUN BEVERAGES LIMITED,1497.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE894E01028,540181,SALEM,SALEM ERODE INVESTMENTS LTD,68.05,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE557Z01018,543912,PIGL,POWER  INSTRUMENTATION GUJAR,75.59,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE789R01022,540190,FRANKLININD,FRANKLIN INDUSTRIES LIMITED,7.5,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE341H01023,540192,LKPSEC,LKP SECURITIES LIMITED,22.82,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN2220220171,810928,772MH31,772MAHSDL31,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE186R01013,540198,OSIAJEE,OSIAJEE TEXFAB LIMITED,43.8,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE850R01014,540199,CMBL,CORPORATE MERCHANT BANKERS LIM,16.63,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN0020200203,800328,SGBOC28VII,SOVEREIGN GOLD BONDS 202021 S,7274.9,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE916U01025,540203,SFL,SHEELA FOAM LIMITED,905.6,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE666Q01016,540204,EIKO,EIKO LIFESCIENCES LIMITED,49.89,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE679V01019,540205,AVL,ADITYA VISION LIMITED,3560.75,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE759V01019,540210,HEADSUP,HEADS UP VENTURES LIMITED,12.73,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE094I07049,974771,KPDLZC33,KPDLZC17433PVT,94701,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE586V01016,540212,TCIEXP,TCI EXPRESS LIMITED,1014.35,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|IN2220220197,810932,77MH31,770MAHSDL31,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE508R01018,540221,SHASHANK,SHASHANK TRADERS LIMITED,21.97,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE947Q01028,540222,LAURUSLABS,LAURUS LABS LIMITED,438.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE975F07IJ5,974775,811KMIL26,KMIL8108418826PVT,103321,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE835U01019,540243,NEWLIGHT,NEW LIGHT APPARELS LIMTED,19.87,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE03W107082,973606,84ARKA24,AFL84261124PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE01AI07017,974777,955IHFPL28,IHFPL95513428PVT,80000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE607V01028,540252,VSL,VEERAM SECURITIES LIMITED,9.31,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08JS9,958394,864PFCL33,PFCL864191133PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE245H01018,540254,MTPL,MARG TECHNO PROJECTS LIMITED,24.7,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE118R01024,540259,SHANGAR,SHANGAR DECOR LIMITED,6.66,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0O3T07039,974479,CDPLZC25,CDPL261225PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE134E08MM6,974780,762PFCL33,PFC76215733PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE804Q01013,540266,GLCL,GLOBE COMMERCIALS LIMITED,23.95,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE318U01016,540267,FLORACORP,FLORA CORPORATION LIMITED,8.38,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE615R01029,540268,TRU,TRUCAP FINANCE LIMITED,62.01,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE459U01018,540269,SKL,SUPER FINE KNITTERS LIMITED,12.01,,,0.01,10000,EQUITY,,BSE_EQ
BSE_EQ|INE923R01019,540270,RAIDEEPIND,RAIDEEP INDUSTRIES LIMITED,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE07S101020,543915,PAVNAIND,PAVNA INDUSTRIES LIMITED,544.55,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE480C01038,507514,SDBL,SOM DISTILLERIES  BREWERIES L,141.3,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE557D01015,507515,CJGEL,CJGELATINE PRODUCTS LTD,19.11,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN4520230017,810944,761TS44,761TELSDL44,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE726V01018,540293,PRICOLLTD,PRICOL LIMITED,452.25,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE073G01016,507526,ASALCBR,ASSOCIATED ALCOHOLS  BREWERIE,571.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE516Y07451,974785,875PCHF26,PCHFL87525526PVT,100911,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE774D07UX3,974786,81MMFSL26,MMFSL81021526PVT,100520.1,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE181U01018,540310,CFL,CLASSIC FILAMENTS LIMITED,39.84,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE863T01013,540311,JITFINFRA,JITF INFRALOGISTICS LIMITED,811.45,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE249U01013,540318,SUERYAAKNI,SUERYAA KNITWEAR LIMITED,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE537P07695,974789,805IIL28,IIL80524728PVT,1000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN2020230024,810950,729KL49,729KELSDL49,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE557F08FQ0,974791,742NHB26,NHB7425526PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE978V01015,540332,TANVI,TANVI FOODS INDIA LIMITED,205,,,0.05,1000,EQUITY,,BSE_EQ
BSE_EQ|INE804IA7147,936724,104ECL29A,EFL10423529NCD,960,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE572J07570,974793,1110SSFL26,SSFL111024426PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE0P7E08013,974795,APLREPO26,APLABPPLREPOSPREAD24426P,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE655V01019,540358,RMC,RMC SWITCHGEARS LIMITED,469.5,,,0.05,375,EQUITY,,BSE_EQ
BSE_EQ|INE240T01014,540359,PARMAX,PARMAX PHARMA LIMITED,30.93,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE715Q01029,540360,LLFICL,LEADING LEASING FINANCE AND IN,3.78,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE575D01041,540361,DANUBE,DANUBE INDUSTRIES LIMITED,5.33,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE919I01024,540366,RADIOCITY,MUSIC BROADCAST LIMITED,16.61,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE774D07VA9,974797,8MMFSL25,MMFSL26625PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE774D07UY1,974798,8MMFS27,MMFSL25627PVT,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE192R01011,540376,DMART,AVENUE SUPERMARTS LIMITED,4684.65,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE286E01019,507609,OLYOI,OLYMPIC OIL INDUSTRIES LTD,59.2,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE774D07VB7,974799,8MMFS25,MMFSL25425PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE989S01042,540386,ONTIC,ONTIC FINSERVE LIMITED,0.6,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE071G07595,974801,790IHFCL24,IHFCL790271224PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE017W01010,540393,SMLT,SARTHAK METALS LIMITED,221.05,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE298W01016,540395,CHEMCRUX,CHEMCRUX ENTERPRISES LIMITED,232.9,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE784W01015,540396,MANOMAY,MANOMAY TEX INDIA LIMITED,183.5,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE020B08EJ6,974802,798RECPER,REC798PERPECTUALPVT,10000000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE544W01021,540401,MAXIMUS,MAXIMUS INTERNATIONAL LIMITED,18.81,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE800W01019,540402,MANAS,MANAS PROPERTIES LIMITED,390,,,0.05,300,EQUITY,,BSE_EQ
BSE_EQ|INE201M01029,540403,CLEDUCATE,CL EDUCATE LIMITED,79.19,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE442V01012,540404,PRIMEFRESH,PRIME FRESH LIMITED,210,,,0.05,750,EQUITY,,BSE_EQ
BSE_EQ|INE721A07RL1,974804,875SFL28,SFL87528428PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE339F01021,507645,POLSON,POLSON LTD,13914.85,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE721A07RM9,974805,855SFL28,SLF85528428PVT,5000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE208U01019,540416,OCTAWARE,OCTAWARE TECHNOLOGIES LIMITED,49.8,,,0.01,1600,EQUITY,,BSE_EQ
BSE_EQ|INE027E07AM9,936576,852LTF27,LTF85215427NCD,1000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE860H07IK3,974806,801ABF28,ABFL8012528PVT,103445.4,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INF200KA10A7,543361,SFMP51GD,SBI MUTUAL FUND,10,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE274V01019,540425,SHANKARA,SHANKARA BUILDING PRODUCTS LIM,680.3,,,0.05,1,EQUITY,,BSE_EQ
BSE_EQ|INE818F07237,974807,863KFC30,KFL86329330PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE031A07AL1,935636,702HUDCO26,HUDCO7028226TAXFREENCD,1830.8,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|IN2220230147,810969,77MH34,770MHSDL34,100,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818F07245,974810,863KFL32,KFL86331332PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
BSE_EQ|INE818F07229,974811,863KFL29,KFL86330329PVT,100000,,,0.01,1,EQUITY,,BSE_EQ
